State_Name,District_Name,Data Type,jan,feb,mar,apr,may,jun,jul,aug,sept,oct,nov,dec 
BIHAR,MUZAFFARPUR,Wet day frequency,1.18,1.13,1.14,1.03,1.97,5.39,11.99,12.06,8.65,2.84,0.50,0.65
BIHAR,MUZAFFARPUR,Diurnal temperature range,13.86,14.53,15.87,15.47,13.43,10.41,7.00,6.35,7.33,10.07,13.92,14.13
BIHAR,MUZAFFARPUR,Ground frost frequency,1.15,0.07,0.12,0.06,0.04,0.06,0.00,0.00,0.03,0.05,0.07,0.85
BIHAR,MUZAFFARPUR,Reference Crop Evapotranspiration,2.72,3.57,5.19,6.62,7.00,6.31,4.90,4.37,4.18,3.91,3.36,2.66
BIHAR,MUZAFFARPUR,Potential Evapotranspiration,4.78,5.54,6.90,8.21,8.33,7.35,5.74,5.22,5.27,5.67,5.61,4.78
BIHAR,NALANDA,Precipitation,15.35,20.65,12.33,10.23,20.05,144.71,298.25,303.15,208.00,69.25,6.37,1.85
BIHAR,NALANDA,Minimum temperature,9.19,11.71,16.76,22.50,26.30,27.54,26.11,25.76,25.10,21.21,14.52,9.81
BIHAR,NALANDA,Average temperature,16.34,19.12,24.85,30.44,33.36,32.84,29.74,28.99,28.76,26.37,21.36,17.04
BIHAR,NALANDA,Maximum temperature,23.53,26.56,32.97,38.43,40.48,38.18,33.41,32.24,32.47,31.55,28.24,24.33
BIHAR,NALANDA,Cloud cover,22.20,21.99,28.92,24.51,33.97,58.97,73.23,69.00,58.00,35.49,19.62,22.68
BIHAR,NALANDA,Vapour pressure,13.05,13.73,13.24,16.24,24.13,31.16,33.11,33.39,31.77,24.26,16.53,13.82
BIHAR,NALANDA,Wet day frequency,1.31,1.60,1.28,1.03,1.87,6.42,13.73,13.98,8.54,2.93,0.61,0.67
BIHAR,NALANDA,Diurnal temperature range,14.32,14.85,16.19,15.92,14.17,10.64,7.29,6.48,7.36,10.33,13.71,14.51
BIHAR,NALANDA,Ground frost frequency,1.33,0.08,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,1.00
BIHAR,NALANDA,Reference Crop Evapotranspiration,2.82,3.69,5.34,6.85,7.36,6.48,4.98,4.39,4.19,3.98,3.37,2.74
BIHAR,NALANDA,Potential Evapotranspiration,4.92,5.70,7.04,8.34,8.58,7.44,5.86,5.26,5.30,5.76,5.69,4.96
BIHAR,NAWADA,Precipitation,15.01,22.34,15.38,12.82,27.09,163.33,297.75,324.64,212.20,72.37,6.30,3.14
BIHAR,NAWADA,Minimum temperature,9.01,11.56,16.49,21.63,25.03,26.09,24.66,24.38,23.68,20.03,13.74,9.25
BIHAR,NAWADA,Average temperature,16.02,18.79,24.26,29.41,32.16,31.33,28.20,27.57,27.32,25.15,20.34,16.37
BIHAR,NAWADA,Maximum temperature,23.09,26.06,32.07,37.22,39.33,36.58,31.78,30.83,31.00,30.30,27.00,23.54
BIHAR,NAWADA,Cloud cover,22.18,21.72,29.36,26.08,35.13,60.48,74.72,70.14,59.52,37.01,20.48,22.76
BIHAR,NAWADA,Vapour pressure,13.15,13.75,13.41,16.62,24.07,30.25,31.79,32.06,30.71,23.78,16.17,13.50
BIHAR,NAWADA,Wet day frequency,1.34,1.88,1.60,1.19,2.42,7.77,14.59,14.23,8.59,2.99,0.87,0.69
BIHAR,NAWADA,Diurnal temperature range,14.06,14.50,15.57,15.58,14.29,10.49,7.11,6.44,7.32,10.26,13.26,14.28
BIHAR,NAWADA,Ground frost frequency,1.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.16
BIHAR,NAWADA,Reference Crop Evapotranspiration,2.80,3.64,5.19,6.64,7.21,6.23,4.75,4.25,4.05,3.88,3.26,2.71
BIHAR,NAWADA,Potential Evapotranspiration,4.90,5.67,6.92,8.21,8.55,7.30,5.68,5.17,5.21,5.68,5.57,4.91
BIHAR,PASHCHIM CHAMPARAN,Precipitation,13.70,12.82,10.42,18.15,44.89,195.05,378.37,355.65,226.43,66.89,4.38,4.27
BIHAR,PASHCHIM CHAMPARAN,Minimum temperature,9.08,11.04,16.05,21.23,24.57,26.17,25.73,25.45,24.59,20.99,14.58,10.23
BIHAR,PASHCHIM CHAMPARAN,Average temperature,16.15,18.66,24.19,29.23,31.64,31.67,29.61,29.12,28.94,26.63,21.90,17.38
BIHAR,PASHCHIM CHAMPARAN,Maximum temperature,23.25,26.32,32.37,37.25,38.73,37.21,33.51,32.81,33.30,32.29,29.24,24.56
BIHAR,PASHCHIM CHAMPARAN,Cloud cover,29.76,29.60,31.42,23.81,39.08,58.31,73.81,71.77,59.13,37.38,27.01,30.52
BIHAR,PASHCHIM CHAMPARAN,Vapour pressure,12.15,12.75,12.42,14.67,21.59,29.79,33.45,33.52,31.42,23.01,16.03,13.66
BIHAR,PASHCHIM CHAMPARAN,Wet day frequency,1.35,1.07,1.14,1.04,2.07,5.43,10.89,11.86,7.29,2.36,0.59,0.65
BIHAR,PASHCHIM CHAMPARAN,Diurnal temperature range,14.16,15.27,16.30,16.01,14.15,11.02,7.78,7.37,8.68,11.30,14.65,14.32
BIHAR,PASHCHIM CHAMPARAN,Ground frost frequency,1.30,0.39,0.52,0.64,0.35,0.24,0.04,0.04,0.15,0.57,0.61,1.02
BIHAR,PASHCHIM CHAMPARAN,Reference Crop Evapotranspiration,2.67,3.58,5.19,6.66,7.13,6.49,5.16,4.69,4.51,4.08,3.39,2.62
BIHAR,PASHCHIM CHAMPARAN,Potential Evapotranspiration,4.62,5.46,6.89,8.30,8.43,7.53,6.01,5.52,5.62,5.81,5.55,4.67
BIHAR,PATNA,Precipitation,15.38,21.50,12.09,8.83,20.27,136.85,298.06,302.67,198.37,68.70,6.84,1.95
BIHAR,PATNA,Minimum temperature,9.27,11.67,16.65,22.32,26.17,27.52,26.17,25.83,25.14,21.23,14.49,9.80
BIHAR,PATNA,Average temperature,16.43,19.15,24.80,30.34,33.31,32.89,29.84,29.10,28.90,26.50,21.45,17.07
BIHAR,PATNA,Maximum temperature,23.64,26.68,32.98,38.39,40.49,38.30,33.55,32.40,32.69,31.80,28.46,24.39
BIHAR,PATNA,Cloud cover,22.38,22.06,28.77,24.21,33.85,58.39,73.24,68.73,57.48,34.68,19.76,23.20
BIHAR,PATNA,Vapour pressure,12.91,13.53,12.95,15.78,23.60,31.00,33.27,33.52,31.82,24.06,16.37,13.80
BIHAR,PATNA,Wet day frequency,1.30,1.48,1.23,1.03,1.80,5.95,13.43,13.61,8.48,2.90,0.56,0.68
BIHAR,PATNA,Diurnal temperature range,14.35,14.99,16.31,16.05,14.31,10.77,7.37,6.57,7.54,10.56,13.95,14.59
BIHAR,PATNA,Ground frost frequency,1.35,0.08,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,1.06
BIHAR,PATNA,Reference Crop Evapotranspiration,2.82,3.70,5.34,6.86,7.40,6.53,5.02,4.43,4.24,4.02,3.39,2.74
BIHAR,PATNA,Potential Evapotranspiration,4.91,5.71,7.06,8.37,8.62,7.50,5.88,5.29,5.35,5.81,5.71,4.94
BIHAR,PURBA CHAMPARAN,Precipitation,13.57,14.13,9.60,12.50,38.31,151.97,343.93,323.89,207.01,71.57,5.85,2.54
BIHAR,PURBA CHAMPARAN,Minimum temperature,9.30,11.44,16.19,21.51,24.98,26.53,26.09,25.88,25.08,21.39,14.71,10.18
BIHAR,PURBA CHAMPARAN,Average temperature,16.32,18.88,24.27,29.39,31.88,31.88,29.78,29.31,29.07,26.72,21.84,17.34
BIHAR,PURBA CHAMPARAN,Maximum temperature,23.36,26.35,32.38,37.30,38.80,37.25,33.50,32.77,33.09,32.09,29.01,24.52
BIHAR,PURBA CHAMPARAN,Cloud cover,26.31,27.40,30.39,23.91,37.44,57.95,73.39,69.71,58.67,36.73,24.99,28.92
BIHAR,PURBA CHAMPARAN,Vapour pressure,12.34,12.97,12.61,15.11,22.71,30.52,33.55,33.80,31.84,23.66,16.31,13.72
BIHAR,PURBA CHAMPARAN,Wet day frequency,1.12,1.09,1.14,1.04,2.03,4.97,11.17,11.28,7.77,2.62,0.52,0.53
BIHAR,PURBA CHAMPARAN,Diurnal temperature range,14.06,14.91,16.18,15.78,13.82,10.71,7.41,6.88,8.01,10.68,14.28,14.33
BIHAR,PURBA CHAMPARAN,Ground frost frequency,1.21,0.25,0.40,0.44,0.26,0.17,0.03,0.04,0.11,0.37,0.47,0.94
BIHAR,PURBA CHAMPARAN,Reference Crop Evapotranspiration,2.70,3.58,5.19,6.64,7.09,6.40,5.04,4.55,4.35,4.00,3.38,2.66
BIHAR,PURBA CHAMPARAN,Potential Evapotranspiration,4.71,5.49,6.92,8.27,8.38,7.45,5.88,5.39,5.44,5.73,5.57,4.72
BIHAR,PURNIA,Precipitation,14.26,13.17,12.60,24.30,73.54,211.46,325.90,279.88,233.09,82.13,6.42,2.61
BIHAR,PURNIA,Minimum temperature,8.80,10.93,15.76,20.75,23.61,24.88,25.02,25.15,24.34,21.34,14.62,9.98
BIHAR,PURNIA,Average temperature,16.25,18.70,24.02,28.42,29.85,29.64,28.57,28.52,28.21,26.38,21.61,17.43
BIHAR,PURNIA,Maximum temperature,23.73,26.50,32.30,36.13,36.11,34.44,32.15,31.94,32.13,31.48,28.64,24.91
BIHAR,PURNIA,Cloud cover,24.71,30.15,35.13,32.83,47.11,66.58,77.10,74.54,66.18,43.13,26.92,27.72
BIHAR,PURNIA,Vapour pressure,14.34,15.24,16.35,20.21,27.25,32.21,33.18,33.80,32.41,26.40,18.74,15.15
BIHAR,PURNIA,Wet day frequency,1.08,1.06,1.22,1.59,4.22,8.26,13.50,11.99,8.88,3.48,0.68,0.67
BIHAR,PURNIA,Diurnal temperature range,14.93,15.55,16.53,15.38,12.47,9.55,7.12,6.78,7.77,10.13,14.01,14.92
BIHAR,PURNIA,Ground frost frequency,1.67,0.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.83
BIHAR,PURNIA,Reference Crop Evapotranspiration,2.84,3.69,5.26,6.43,6.44,5.76,4.81,4.45,4.23,3.91,3.39,2.78
BIHAR,PURNIA,Potential Evapotranspiration,4.91,5.59,6.94,8.02,7.76,6.75,5.60,5.23,5.22,5.52,5.55,4.89
BIHAR,ROHTAS,Precipitation,19.18,21.19,14.33,7.57,12.21,120.89,297.46,326.15,181.48,50.94,10.24,3.56
BIHAR,ROHTAS,Minimum temperature,8.75,11.12,15.75,21.18,25.54,26.97,25.31,24.82,23.92,19.97,13.34,8.92
BIHAR,ROHTAS,Average temperature,16.24,18.87,24.19,29.58,33.23,32.75,29.24,28.38,28.16,25.89,20.70,16.47
BIHAR,ROHTAS,Maximum temperature,23.75,26.68,32.65,38.01,40.94,38.54,33.21,31.97,32.42,31.83,28.09,24.06
BIHAR,ROHTAS,Cloud cover,23.60,20.44,28.50,23.41,32.72,58.36,74.19,70.92,57.29,33.59,18.88,22.58
BIHAR,ROHTAS,Vapour pressure,12.27,12.70,11.82,13.89,20.32,29.05,32.46,32.37,30.52,22.65,15.26,13.34
BIHAR,ROHTAS,Wet day frequency,1.53,1.84,1.51,0.97,1.39,5.94,14.34,14.28,8.86,2.75,0.52,0.78
BIHAR,ROHTAS,Diurnal temperature range,15.00,15.55,16.90,16.83,15.38,11.57,7.90,7.14,8.49,11.85,14.74,15.13
BIHAR,ROHTAS,Ground frost frequency,1.58,0.43,0.18,0.04,0.00,0.00,0.00,0.00,0.00,0.03,0.15,1.62
BIHAR,ROHTAS,Reference Crop Evapotranspiration,2.89,3.76,5.38,6.92,7.65,6.73,5.13,4.55,4.45,4.23,3.46,2.78
BIHAR,ROHTAS,Potential Evapotranspiration,4.98,5.85,7.16,8.51,8.90,7.75,6.05,5.45,5.63,6.11,5.83,5.00
BIHAR,SAHARSA,Precipitation,15.42,13.77,12.97,14.45,48.93,164.62,303.20,267.07,220.60,80.60,6.36,2.30
BIHAR,SAHARSA,Minimum temperature,9.60,11.81,16.65,21.72,24.59,25.54,25.50,25.44,24.82,21.70,14.92,10.54
BIHAR,SAHARSA,Average temperature,16.58,19.06,24.49,29.23,31.00,30.44,28.93,28.62,28.49,26.55,21.62,17.52
BIHAR,SAHARSA,Maximum temperature,23.58,26.34,32.38,36.75,37.44,35.36,32.39,31.86,32.19,31.45,28.34,24.53
BIHAR,SAHARSA,Cloud cover,24.07,26.45,31.87,28.39,40.90,62.41,74.92,70.87,62.84,39.38,24.26,26.20
BIHAR,SAHARSA,Vapour pressure,13.52,14.38,14.66,18.22,25.98,31.83,33.15,33.68,32.18,25.34,17.56,14.32
BIHAR,SAHARSA,Wet day frequency,1.17,1.06,1.14,1.08,2.82,6.00,12.14,11.26,7.97,3.18,0.64,0.52
BIHAR,SAHARSA,Diurnal temperature range,13.98,14.52,15.72,15.02,12.83,9.80,6.89,6.41,7.35,9.75,13.41,13.98
BIHAR,SAHARSA,Ground frost frequency,1.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34
BIHAR,SAHARSA,Reference Crop Evapotranspiration,2.77,3.61,5.19,6.47,6.69,5.94,4.76,4.33,4.15,3.85,3.32,2.70
BIHAR,SAHARSA,Potential Evapotranspiration,4.83,5.54,6.87,8.04,8.03,6.98,5.59,5.17,5.17,5.52,5.52,4.81
BIHAR,SAMASTIPUR,Precipitation,15.32,16.21,11.61,10.13,35.05,144.33,306.12,281.40,213.07,83.31,6.34,2.36
BIHAR,SAMASTIPUR,Minimum temperature,9.95,12.27,17.38,22.68,25.91,26.72,26.31,26.20,25.58,22.14,15.15,10.65
BIHAR,SAMASTIPUR,Average temperature,16.71,19.35,25.08,30.20,32.44,31.73,29.68,29.15,29.01,26.94,21.81,17.54
BIHAR,SAMASTIPUR,Maximum temperature,23.51,26.47,32.83,37.75,38.98,36.76,33.09,32.14,32.46,31.77,28.53,24.48
BIHAR,SAMASTIPUR,Cloud cover,21.41,22.83,30.03,24.86,34.79,58.01,73.13,67.33,58.33,35.00,20.54,23.53
BIHAR,SAMASTIPUR,Vapour pressure,12.84,13.62,13.28,16.42,24.82,31.62,33.44,33.88,32.17,24.56,16.70,13.77
BIHAR,SAMASTIPUR,Wet day frequency,1.21,1.23,1.15,1.03,2.22,5.90,12.56,12.32,8.26,3.07,0.60,0.66
BIHAR,SAMASTIPUR,Diurnal temperature range,13.56,14.18,15.44,15.05,13.07,10.03,6.77,5.93,6.88,9.61,13.36,13.83
BIHAR,SAMASTIPUR,Ground frost frequency,0.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.58
BIHAR,SAMASTIPUR,Reference Crop Evapotranspiration,2.74,3.59,5.22,6.62,6.95,6.16,4.80,4.21,4.05,3.86,3.33,2.68
BIHAR,SAMASTIPUR,Potential Evapotranspiration,4.83,5.56,6.87,8.14,8.26,7.20,5.63,5.08,5.12,5.60,5.60,4.85
BIHAR,SARAN,Precipitation,14.78,20.74,9.62,6.39,20.95,123.03,301.42,302.08,183.80,63.52,6.93,2.40
BIHAR,SARAN,Minimum temperature,9.33,11.62,16.47,22.12,25.98,27.46,26.32,26.05,25.22,21.36,14.54,9.87
BIHAR,SARAN,Average temperature,16.48,19.14,24.68,30.19,33.15,32.91,30.04,29.38,29.14,26.77,21.69,17.19
BIHAR,SARAN,Maximum temperature,23.67,26.70,32.92,38.28,40.32,38.39,33.79,32.75,33.10,32.20,28.88,24.54
BIHAR,SARAN,Cloud cover,23.61,24.44,28.60,23.07,33.78,57.10,72.54,68.68,56.53,34.04,21.02,25.17
BIHAR,SARAN,Vapour pressure,12.56,13.10,12.45,15.01,22.71,30.70,33.58,33.81,31.91,23.70,16.13,13.77
BIHAR,SARAN,Wet day frequency,1.25,1.22,1.16,1.03,1.62,4.86,12.38,12.43,8.23,2.70,0.49,0.67
BIHAR,SARAN,Diurnal temperature range,14.33,15.06,16.45,16.14,14.34,10.92,7.47,6.70,7.86,10.83,14.33,14.66
BIHAR,SARAN,Ground frost frequency,1.29,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.05
BIHAR,SARAN,Reference Crop Evapotranspiration,2.79,3.67,5.33,6.84,7.38,6.59,5.08,4.50,4.34,4.08,3.43,2.73
BIHAR,SARAN,Potential Evapotranspiration,4.86,5.64,7.05,8.39,8.62,7.57,5.95,5.36,5.47,5.87,5.72,4.89
BIHAR,SHEIKHPURA,Precipitation,15.00,19.40,13.06,10.81,24.25,152.70,298.36,298.40,215.28,74.60,5.66,1.89
BIHAR,SHEIKHPURA,Minimum temperature,9.36,11.92,17.06,22.63,26.03,27.11,25.87,25.64,25.00,21.25,14.62,9.97
BIHAR,SHEIKHPURA,Average temperature,16.38,19.16,24.96,30.38,32.91,32.29,29.37,28.75,28.53,26.21,21.30,17.07
BIHAR,SHEIKHPURA,Maximum temperature,23.44,26.46,32.90,38.18,39.84,37.50,32.92,31.88,32.11,31.20,28.04,24.23
BIHAR,SHEIKHPURA,Cloud cover,22.17,22.06,29.65,25.34,34.78,59.77,74.08,69.03,58.84,36.31,19.72,22.65
BIHAR,SHEIKHPURA,Vapour pressure,13.16,13.90,13.54,16.68,24.72,31.31,32.99,33.34,31.80,24.41,16.65,13.79
BIHAR,SHEIKHPURA,Wet day frequency,1.19,1.48,1.46,1.04,2.01,6.80,13.60,13.48,8.60,2.98,0.63,0.67
BIHAR,SHEIKHPURA,Diurnal temperature range,14.06,14.53,15.80,15.54,13.80,10.39,7.04,6.23,7.10,9.95,13.40,14.25
BIHAR,SHEIKHPURA,Ground frost frequency,1.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80
BIHAR,SHEIKHPURA,Reference Crop Evapotranspiration,2.80,3.65,5.29,6.76,7.20,6.33,4.86,4.28,4.09,3.89,3.33,2.73
BIHAR,SHEIKHPURA,Potential Evapotranspiration,4.89,5.65,6.97,8.25,8.46,7.32,5.72,5.15,5.19,5.65,5.63,4.93
BIHAR,SHEOHAR,Precipitation,13.32,16.90,10.69,11.54,39.44,142.53,343.07,308.85,202.97,80.39,7.79,2.41
BIHAR,SHEOHAR,Minimum temperature,9.49,11.56,16.27,21.66,25.09,26.57,26.24,26.05,25.33,21.59,14.78,10.22
BIHAR,SHEOHAR,Average temperature,16.44,18.87,24.24,29.43,31.83,31.80,29.78,29.32,29.10,26.71,21.77,17.31
BIHAR,SHEOHAR,Maximum temperature,23.42,26.23,32.24,37.22,38.59,37.05,33.38,32.63,32.89,31.85,28.82,24.44
BIHAR,SHEOHAR,Cloud cover,24.85,25.77,29.98,24.12,36.17,57.57,73.04,69.36,58.43,35.88,23.79,27.69
BIHAR,SHEOHAR,Vapour pressure,12.35,13.05,12.67,15.31,23.31,30.84,33.53,33.86,32.00,23.90,16.36,13.66
BIHAR,SHEOHAR,Wet day frequency,1.16,1.11,1.14,1.03,2.06,5.42,11.66,11.57,8.43,2.79,0.51,0.60
BIHAR,SHEOHAR,Diurnal temperature range,13.93,14.66,15.97,15.55,13.49,10.48,7.12,6.58,7.56,10.25,14.04,14.21
BIHAR,SHEOHAR,Ground frost frequency,1.26,0.27,0.40,0.40,0.23,0.17,0.02,0.03,0.11,0.34,0.42,0.95
BIHAR,SHEOHAR,Reference Crop Evapotranspiration,2.71,3.56,5.17,6.60,6.98,6.32,4.95,4.45,4.24,3.93,3.36,2.66
BIHAR,SHEOHAR,Potential Evapotranspiration,4.74,5.51,6.89,8.21,8.31,7.36,5.78,5.29,5.32,5.67,5.58,4.75
BIHAR,SITAMARHI,Precipitation,12.28,14.24,11.93,14.95,53.26,160.18,351.49,313.78,214.86,84.41,6.57,2.70
BIHAR,SITAMARHI,Minimum temperature,9.54,11.54,16.18,21.42,24.57,26.07,26.05,26.00,25.27,21.70,14.94,10.49
BIHAR,SITAMARHI,Average temperature,16.39,18.77,24.05,29.01,31.13,31.15,29.58,29.26,29.01,26.70,21.83,17.43
BIHAR,SITAMARHI,Maximum temperature,23.27,26.06,31.96,36.63,37.74,36.27,33.13,32.55,32.79,31.72,28.75,24.42
BIHAR,SITAMARHI,Cloud cover,25.58,27.66,31.06,24.75,38.38,58.63,73.55,69.55,59.98,37.38,25.62,29.00
BIHAR,SITAMARHI,Vapour pressure,12.44,13.27,13.05,15.84,23.80,31.00,33.45,33.84,32.01,24.19,16.67,13.78
BIHAR,SITAMARHI,Wet day frequency,1.20,1.06,1.13,1.06,2.64,5.50,11.75,11.36,8.04,2.76,0.55,0.52
BIHAR,SITAMARHI,Diurnal temperature range,13.73,14.51,15.77,15.20,13.16,10.20,7.07,6.55,7.51,10.01,13.80,13.93
BIHAR,SITAMARHI,Ground frost frequency,1.21,0.38,0.55,0.66,0.39,0.26,0.05,0.06,0.16,0.56,0.64,0.86
BIHAR,SITAMARHI,Reference Crop Evapotranspiration,2.68,3.52,5.10,6.47,6.80,6.16,4.91,4.43,4.21,3.87,3.32,2.63
BIHAR,SITAMARHI,Potential Evapotranspiration,4.69,5.43,6.82,8.11,8.15,7.21,5.73,5.27,5.27,5.58,5.49,4.68
BIHAR,SIWAN,Precipitation,14.04,13.71,8.45,5.57,20.09,114.99,303.82,307.75,185.19,52.44,5.86,2.23
BIHAR,SIWAN,Minimum temperature,9.28,11.58,16.36,21.90,25.65,27.26,26.24,25.84,25.03,21.22,14.51,10.05
BIHAR,SIWAN,Average temperature,16.46,19.19,24.64,30.04,32.92,32.81,30.04,29.32,29.21,26.84,21.81,17.35
BIHAR,SIWAN,Maximum temperature,23.69,26.85,32.96,38.20,40.19,38.41,33.86,32.82,33.39,32.48,29.15,24.71
BIHAR,SIWAN,Cloud cover,25.56,24.90,29.38,22.86,34.62,56.98,73.36,69.68,57.32,34.90,21.98,26.97
BIHAR,SIWAN,Vapour pressure,12.30,12.85,12.20,14.50,21.76,30.22,33.72,33.77,31.78,23.29,15.90,13.79
BIHAR,SIWAN,Wet day frequency,1.24,1.02,1.15,1.03,1.46,4.01,11.15,11.29,7.58,2.40,0.43,0.52
BIHAR,SIWAN,Diurnal temperature range,14.41,15.25,16.59,16.30,14.53,11.15,7.61,6.98,8.36,11.24,14.62,14.65
BIHAR,SIWAN,Ground frost frequency,1.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79
BIHAR,SIWAN,Reference Crop Evapotranspiration,2.77,3.68,5.33,6.85,7.41,6.65,5.14,4.59,4.47,4.14,3.45,2.72
BIHAR,SIWAN,Potential Evapotranspiration,4.80,5.64,7.05,8.42,8.66,7.65,5.99,5.44,5.59,5.92,5.72,4.84
BIHAR,SUPAUL,Precipitation,15.33,13.25,13.58,19.98,69.42,184.57,334.87,280.64,219.30,81.89,7.11,2.28
BIHAR,SUPAUL,Minimum temperature,9.40,11.35,15.99,20.96,23.85,25.18,25.42,25.48,24.89,21.81,15.17,10.75
BIHAR,SUPAUL,Average temperature,16.37,18.67,23.88,28.44,30.09,30.02,28.92,28.81,28.61,26.69,21.88,17.73
BIHAR,SUPAUL,Maximum temperature,23.36,26.03,31.79,35.93,36.33,34.86,32.45,32.15,32.36,31.58,28.63,24.75
BIHAR,SUPAUL,Cloud cover,25.92,29.63,33.52,29.48,43.99,62.55,75.48,71.90,64.05,41.45,27.54,28.89
BIHAR,SUPAUL,Vapour pressure,13.57,14.47,15.01,18.49,26.00,31.82,33.29,33.86,32.32,25.61,18.01,14.61
BIHAR,SUPAUL,Wet day frequency,1.07,1.07,1.16,1.38,3.52,6.33,12.35,10.50,7.40,2.84,0.60,0.43
BIHAR,SUPAUL,Diurnal temperature range,13.96,14.67,15.79,14.94,12.47,9.67,7.02,6.67,7.46,9.77,13.44,14.00
BIHAR,SUPAUL,Ground frost frequency,1.30,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27
BIHAR,SUPAUL,Reference Crop Evapotranspiration,2.72,3.56,5.10,6.34,6.48,5.85,4.82,4.43,4.17,3.84,3.31,2.68
BIHAR,SUPAUL,Potential Evapotranspiration,4.76,5.45,6.80,7.96,7.82,6.90,5.62,5.25,5.17,5.46,5.43,4.75
BIHAR,VAISHALI,Precipitation,14.19,23.94,11.71,7.95,26.21,134.81,305.51,293.05,197.14,78.05,6.10,1.92
BIHAR,VAISHALI,Minimum temperature,9.58,11.85,16.93,22.51,26.19,27.45,26.48,26.23,25.58,21.76,14.83,10.16
BIHAR,VAISHALI,Average temperature,16.53,19.19,24.93,30.34,33.07,32.69,30.01,29.34,29.18,26.81,21.72,17.29
BIHAR,VAISHALI,Maximum temperature,23.53,26.55,32.95,38.18,39.96,37.96,33.56,32.49,32.81,31.91,28.65,24.45
BIHAR,VAISHALI,Cloud cover,21.95,21.93,28.59,24.04,33.53,57.18,72.62,67.39,56.54,33.76,19.56,23.63
BIHAR,VAISHALI,Vapour pressure,12.71,13.32,12.68,15.57,23.81,31.26,33.53,33.88,32.14,24.11,16.35,13.73
BIHAR,VAISHALI,Wet day frequency,1.27,1.26,1.15,1.03,1.85,5.61,12.73,13.06,8.60,2.93,0.55,0.66
BIHAR,VAISHALI,Diurnal temperature range,13.94,14.69,16.02,15.66,13.77,10.50,7.07,6.25,7.22,10.14,13.81,14.28
BIHAR,VAISHALI,Ground frost frequency,1.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.02
BIHAR,VAISHALI,Reference Crop Evapotranspiration,2.77,3.64,5.30,6.76,7.22,6.43,4.95,4.34,4.16,3.95,3.38,2.71
BIHAR,VAISHALI,Potential Evapotranspiration,4.86,5.65,6.99,8.29,8.48,7.43,5.79,5.22,5.28,5.74,5.69,4.89
CHANDIGARH,CHANDIGARH,Precipitation,23.06,21.94,17.46,11.38,15.01,61.98,189.75,186.54,97.11,7.26,4.58,9.01
CHANDIGARH,CHANDIGARH,Minimum temperature,6.57,8.99,14.00,19.65,24.43,27.60,26.96,26.37,24.39,18.60,11.69,7.40
CHANDIGARH,CHANDIGARH,Average temperature,13.67,16.09,21.33,27.60,32.26,34.12,31.50,30.38,29.68,26.07,19.89,15.05
CHANDIGARH,CHANDIGARH,Maximum temperature,20.78,23.22,28.72,35.55,40.11,40.69,36.09,34.45,34.98,33.57,28.10,22.74
CHANDIGARH,CHANDIGARH,Cloud cover,31.91,28.73,34.54,27.54,27.20,35.56,55.10,53.47,31.91,13.47,11.32,25.05
CHANDIGARH,CHANDIGARH,Vapour pressure,9.64,10.49,11.69,12.96,15.79,23.78,30.31,31.03,26.05,16.81,11.89,10.48
CHANDIGARH,CHANDIGARH,Wet day frequency,1.63,1.82,1.73,1.09,1.47,2.34,7.10,6.54,2.89,0.99,0.90,0.95
CHANDIGARH,CHANDIGARH,Diurnal temperature range,14.20,14.23,14.72,15.88,15.67,13.09,9.12,8.07,10.58,14.93,16.40,15.32
CHANDIGARH,CHANDIGARH,Ground frost frequency,3.57,0.22,0.00,0.68,0.25,0.24,0.07,0.17,0.22,0.28,0.00,2.91
CHANDIGARH,CHANDIGARH,Reference Crop Evapotranspiration,2.25,2.99,4.41,6.31,7.63,7.50,5.86,5.02,4.92,4.38,3.12,2.28
CHANDIGARH,CHANDIGARH,Potential Evapotranspiration,4.13,4.89,6.12,7.92,8.99,8.71,6.98,6.14,6.54,6.70,5.66,4.42
CHHATTISGARH,BASTAR,Precipitation,5.22,7.90,12.03,34.57,37.85,194.21,324.37,305.30,216.79,86.62,19.68,4.13
CHHATTISGARH,BASTAR,Minimum temperature,14.23,16.54,20.31,23.77,26.18,25.30,23.37,23.23,22.95,20.70,16.32,13.21
CHHATTISGARH,BASTAR,Average temperature,21.36,23.89,27.84,30.92,32.96,30.39,26.86,26.47,26.82,25.80,22.62,20.33
CHHATTISGARH,BASTAR,Maximum temperature,28.54,31.25,35.38,38.09,39.77,35.49,30.39,29.75,30.73,30.93,28.96,27.48
